make_model,body_type,price,vat,km,hp,type,previous_owners,warranty,paint_type,nr_of_doors,nr_of_seats,gearing_type,displacement,weight,drive_chain,fuel,emission_class,emission_label,gears,comb_consumption,inspection_new,age,cc_index,em_index,ex_index,ss_index,leather_
Opel Astra,Coupe,29990,VAT deductible,0,110.0,Demonstration,1.0,No,Metallic,5.0,4.0,Automatic,1399.0,1350.0,front,Benzine,Euro 6,4.0,6.0,5.8,No,0.0,16.0,3.0,1.0,14.0,0.0
Opel Astra,Sedans,29989,VAT deductible,5900,110.0,Demonstration,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6,4.0,6.0,6.1,Yes,0.0,24.0,6.0,3.0,21.0,1.0
Opel Astra,Station wagon,29900,VAT deductible,2000,147.0,Demonstration,1.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1425.0,front,Other,Euro 6d-TEMP,4.0,6.0,6.6,No,0.0,28.0,7.0,7.0,21.0,1.0
Opel Astra,Sedans,29900,VAT deductible,50,147.0,New,1.0,No,Metallic,4.0,5.0,Automatic,1598.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.4,No,0.0,24.0,5.0,5.0,20.0,1.0
Opel Astra,Compact,39433,VAT deductible,1,147.0,New,1.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1278.0,front,Benzine,Euro 6,4.0,6.0,6.4,No,0.0,21.0,4.0,2.0,15.0,0.0
Opel Astra,Compact,37995,VAT deductible,10,147.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1325.0,front,Benzine,Euro 6,4.0,6.0,4.249230769230769,No,0.0,15.0,3.0,1.0,7.0,1.0
Opel Astra,Station wagon,29950,VAT deductible,9,110.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1350.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.8,No,0.0,21.0,7.0,5.0,20.0,0.0
Opel Astra,Compact,37995,VAT deductible,10,147.0,New,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1325.0,front,Benzine,Euro 6,4.0,6.0,5.9,No,0.0,15.0,3.0,1.0,7.0,1.0
Opel Astra,Compact,36950,VAT deductible,10,147.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1278.0,front,Benzine,Euro 6,4.0,6.0,6.6,No,0.0,18.0,5.0,3.0,8.0,1.0
Opel Astra,Compact,36950,VAT deductible,5,147.0,New,0.0,No,Metallic,5.0,5.0,Automatic,1598.0,1278.0,front,Benzine,Euro 6,4.0,6.0,6.4,No,0.0,14.0,3.0,1.0,11.0,0.0
Opel Astra,Station wagon,34900,VAT deductible,0,147.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1425.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.6,Yes,0.0,22.0,6.0,4.0,22.0,1.0
Opel Astra,Station wagon,34580,VAT deductible,12,147.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1425.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.5,No,0.0,24.0,6.0,4.0,20.0,1.0
Opel Astra,Station wagon,34411,VAT deductible,10,147.0,New,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1425.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.5,No,0.0,22.0,6.0,4.0,19.0,0.0
Opel Astra,Station wagon,33945,VAT deductible,8900,147.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1325.0,front,Benzine,Euro 6,4.0,6.0,6.7,No,0.0,17.0,4.0,3.0,12.0,1.0
Opel Astra,Station wagon,33995,VAT deductible,5016,147.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1325.0,front,Benzine,Euro 6,4.0,6.0,6.7,No,0.0,17.0,2.0,2.0,11.0,0.0
Opel Astra,Station wagon,33950,VAT deductible,0,147.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1312.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.5,No,0.0,25.0,7.0,5.0,21.0,1.0
Opel Astra,Station wagon,33795,VAT deductible,17346,147.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1325.0,front,Benzine,Euro 6,4.0,6.0,6.5,No,0.0,26.0,3.0,3.0,17.0,1.0
Opel Astra,Station wagon,33780,VAT deductible,2,147.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6,4.0,6.0,6.7,Yes,0.0,25.0,7.0,4.0,17.0,1.0
Opel Astra,Sedans,29750,VAT deductible,30,110.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Other,Euro 6d-TEMP,4.0,6.0,5.6,Yes,0.0,19.0,7.0,3.0,20.0,1.0
Opel Astra,Compact,33597,VAT deductible,10,147.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1263.0,front,Benzine,Euro 6,4.0,6.0,4.249230769230769,No,0.0,14.0,3.0,1.0,11.0,1.0
Opel Astra,Station wagon,33470,VAT deductible,5555,100.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1393.0,front,Diesel,Euro 6,4.0,6.0,5.1,No,0.0,23.0,6.0,5.0,21.0,1.0
Opel Astra,Station wagon,33390,VAT deductible,5,147.0,New,0.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1425.0,front,Benzine,Euro 6,4.0,6.0,6.6,No,0.0,22.0,6.0,4.0,21.0,1.0
Opel Astra,Station wagon,33390,VAT deductible,5,147.0,New,0.0,No,Metallic,4.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.3,No,0.0,24.0,5.0,5.0,20.0,0.0
Opel Astra,Station wagon,29750,VAT deductible,10,110.0,New,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1350.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.7,Yes,0.0,22.0,5.0,4.0,18.0,1.0
Opel Astra,Compact,29526,VAT deductible,10,110.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1398.0,1198.0,front,Benzine,Euro 6,4.0,6.0,5.5,No,0.0,20.0,4.0,1.0,16.0,1.0
Opel Astra,Sedans,29475,VAT deductible,10,100.0,New,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1308.0,front,Diesel,Euro 6d-TEMP,4.0,6.0,4.1,No,0.0,20.0,5.0,1.0,20.0,1.0
Opel Astra,Compact,28998,VAT deductible,5,110.0,Used,0.0,No,Metallic,5.0,5.0,Automatic,1399.0,1208.0,front,Benzine,Euro 6,4.0,6.0,5.9,No,0.0,12.0,4.0,1.0,9.0,0.0
Opel Astra,Sedans,28989,VAT deductible,9999,147.0,Demonstration,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.4,No,0.0,22.0,4.0,3.0,19.0,1.0
Opel Astra,Sedans,28980,VAT deductible,10500,147.0,Demonstration,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1598.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.4,Yes,0.0,24.0,6.0,4.0,20.0,1.0
Opel Astra,Station wagon,28950,VAT deductible,500,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.7,Yes,0.0,21.0,5.0,5.0,21.0,1.0
Opel Astra,Station wagon,28940,VAT deductible,50,110.0,Pre-registered,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6,4.0,6.0,6.0,Yes,0.0,22.0,7.0,5.0,18.0,1.0
Opel Astra,Sedans,28900,VAT deductible,5,110.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6,1.0,6.0,5.4,No,0.0,19.0,6.0,2.0,18.0,0.0
Opel Astra,Sedans,28900,VAT deductible,0,110.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,7.5,No,0.0,22.0,6.0,1.0,19.0,1.0
Opel Astra,Sedans,28890,VAT deductible,5000,110.0,Demonstration,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.5,Yes,0.0,24.0,6.0,4.0,20.0,1.0
Opel Astra,Sedans,28790,VAT deductible,5,110.0,New,1.0,No,Metallic,4.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.1,No,0.0,25.0,5.0,4.0,19.0,0.0
Opel Astra,Station wagon,28680,VAT deductible,50,110.0,Pre-registered,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6,4.0,6.0,5.8,Yes,0.0,15.0,4.0,3.0,12.0,0.0
Opel Astra,Sedans,28625,VAT deductible,0,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.9,No,0.0,19.0,7.0,4.0,14.0,0.0
Opel Astra,Sedans,28590,VAT deductible,8000,110.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.7,Yes,0.0,21.0,5.0,3.0,19.0,1.0
Opel Astra,Station wagon,28590,VAT deductible,5,110.0,New,1.0,No,Metallic,4.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.0,No,0.0,19.0,5.0,4.0,18.0,0.0
Opel Astra,Station wagon,28590,VAT deductible,999,147.0,Demonstration,1.0,No,Metallic,4.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.0,Yes,0.0,23.0,7.0,5.0,20.0,0.0
Opel Astra,Station wagon,33095,VAT deductible,0,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1350.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.6,No,0.0,18.0,7.0,3.0,18.0,0.0
Opel Astra,Station wagon,28590,VAT deductible,0,110.0,New,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1399.0,1350.0,front,Benzine,Euro 6d-TEMP,1.0,6.0,5.4,Yes,0.0,20.0,5.0,3.0,12.0,0.0
Opel Astra,Station wagon,31950,VAT deductible,10,100.0,New,0.0,No,Metallic,5.0,5.0,Automatic,1598.0,1456.0,front,Diesel,Euro 6d-TEMP,4.0,6.0,4.8,Yes,0.0,22.0,6.0,7.0,20.0,1.0
Opel Astra,Sedans,31890,VAT deductible,300,147.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1378.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,7.4,No,0.0,22.0,4.0,3.0,16.0,1.0
Opel Astra,Sedans,31840,VAT deductible,15,147.0,Demonstration,1.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1308.0,front,Benzine,Euro 6,4.0,6.0,6.1,Yes,0.0,17.0,6.0,4.0,16.0,1.0
Opel Astra,Sedans,31940,VAT deductible,12,147.0,Pre-registered,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1444.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.6,Yes,0.0,22.0,5.0,3.0,17.0,1.0
Opel Astra,Station wagon,31250,VAT deductible,10,147.0,Pre-registered,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6,4.0,6.0,6.1,Yes,0.0,26.0,7.0,8.0,20.0,1.0
Opel Astra,Sedans,29850,VAT deductible,10,110.0,Pre-registered,1.0,No,Metallic,5.0,5.0,Automatic,1398.0,1308.0,front,Benzine,Euro 6,4.0,6.0,5.5,Yes,0.0,25.0,7.0,6.0,19.0,1.0
Opel Astra,Compact,31246,VAT deductible,10,110.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1398.0,1325.0,front,Benzine,Euro 6,4.0,6.0,4.249230769230769,No,0.0,16.0,3.0,1.0,12.0,0.0
Opel Astra,Compact,31246,VAT deductible,10,110.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1398.0,1325.0,front,Benzine,Euro 6,4.0,6.0,4.249230769230769,No,0.0,15.0,3.0,2.0,12.0,0.0
Opel Astra,Compact,31246,VAT deductible,10,110.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1400.0,1325.0,front,Benzine,Euro 6,4.0,6.0,4.249230769230769,No,0.0,14.0,4.0,2.0,12.0,0.0
Opel Astra,Station wagon,31125,VAT deductible,15,110.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1398.0,1250.0,front,Benzine,Euro 6,4.0,6.0,5.7,No,0.0,21.0,3.0,2.0,16.0,0.0
Opel Astra,Sedans,30990,VAT deductible,10,147.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1378.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.4,No,0.0,23.0,6.0,3.0,20.0,1.0
Opel Astra,Sedans,30980,VAT deductible,300,147.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1378.0,front,Other,Euro 6d-TEMP,4.0,6.0,6.6,Yes,0.0,22.0,6.0,6.0,14.0,1.0
Opel Astra,Station wagon,30950,VAT deductible,12366,147.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1325.0,front,Benzine,Euro 6,4.0,6.0,6.7,No,0.0,22.0,4.0,2.0,15.0,0.0
Opel Astra,Station wagon,30995,VAT deductible,15,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Other,Euro 6d-TEMP,4.0,6.0,6.0,No,0.0,24.0,8.0,5.0,21.0,1.0
Opel Astra,Station wagon,27150,VAT deductible,7,147.0,Pre-registered,0.0,No,Metallic,4.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.7,No,0.0,26.0,5.0,6.0,19.0,1.0
Opel Astra,Sedans,27450,VAT deductible,500,110.0,Employee's car,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6,4.0,6.0,5.7,Yes,0.0,19.0,5.0,3.0,18.0,1.0
Opel Astra,Station wagon,26990,VAT deductible,7,147.0,Pre-registered,0.0,No,Metallic,4.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.7,No,0.0,26.0,5.0,6.0,19.0,1.0
Opel Astra,Station wagon,27453,Unknown,20,100.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1425.0,front,Diesel,Euro 6,4.0,6.0,4.5,No,0.0,16.0,2.0,3.0,13.0,0.0
Opel Astra,Station wagon,26990,VAT deductible,7995,100.0,Demonstration,1.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1456.0,front,Diesel,Euro 6d-TEMP,4.0,6.0,4.8,No,0.0,21.0,6.0,4.0,18.0,0.0
Opel Astra,Station wagon,26990,VAT deductible,7,147.0,Pre-registered,0.0,No,Metallic,4.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.7,No,0.0,26.0,5.0,6.0,19.0,1.0
Opel Astra,Station wagon,26990,VAT deductible,7,147.0,Pre-registered,0.0,No,Metallic,4.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.7,No,0.0,26.0,5.0,6.0,19.0,1.0
Opel Astra,Station wagon,26990,VAT deductible,7,147.0,Pre-registered,0.0,No,Metallic,4.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.7,No,0.0,26.0,5.0,6.0,19.0,1.0
Opel Astra,Sedans,26990,VAT deductible,5990,110.0,Demonstration,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.9,No,0.0,19.0,5.0,1.0,19.0,0.0
Opel Astra,Sedans,26990,VAT deductible,12,110.0,New,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6,1.0,6.0,5.6,Yes,0.0,20.0,7.0,4.0,19.0,0.0
Opel Astra,Station wagon,26990,VAT deductible,1500,100.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1425.0,front,Diesel,Euro 6d-TEMP,4.0,6.0,4.5,No,0.0,16.0,5.0,2.0,16.0,0.0
Opel Astra,Sedans,26990,VAT deductible,12,110.0,New,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6,1.0,6.0,5.6,Yes,0.0,20.0,7.0,4.0,19.0,0.0
Opel Astra,Station wagon,26970,VAT deductible,6500,110.0,Demonstration,1.0,No,Uni/basic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.6,No,0.0,22.0,7.0,6.0,20.0,0.0
Opel Astra,Station wagon,26950,VAT deductible,8,110.0,New,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.4,No,0.0,22.0,4.0,1.0,19.0,0.0
Opel Astra,Station wagon,26980,VAT deductible,20,110.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1400.0,1394.0,front,Benzine,Euro 6,4.0,6.0,5.8,Yes,0.0,21.0,6.0,3.0,19.0,0.0
Opel Astra,Sedans,26990,VAT deductible,10000,110.0,Demonstration,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.5,Yes,0.0,22.0,5.0,3.0,21.0,0.0
Opel Astra,Station wagon,26900,VAT deductible,19200,110.0,Used,2.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6,4.0,6.0,4.62328897338403,No,0.0,18.0,2.0,4.0,12.0,1.0
Opel Astra,Sedans,26900,VAT deductible,1500,110.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.7,Yes,0.0,20.0,6.0,3.0,18.0,0.0
Opel Astra,Compact,26899,VAT deductible,100,110.0,Pre-registered,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.6,No,0.0,20.0,6.0,4.0,18.0,0.0
Opel Astra,Compact,26899,VAT deductible,100,110.0,Pre-registered,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.6,No,0.0,20.0,6.0,4.0,18.0,0.0
Opel Astra,Sedans,26791,VAT deductible,0,110.0,New,0.0,warranty,Uni/basic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.1,No,0.0,24.0,6.0,3.0,20.0,0.0
Opel Astra,Station wagon,26800,VAT deductible,4,147.0,Pre-registered,1.0,No,Uni/basic,4.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.7,No,0.0,26.0,5.0,6.0,19.0,1.0
Opel Astra,Sedans,26799,Unknown,3000,101.0,Used,1.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1308.0,front,Diesel,Euro 6,4.0,6.0,4.861184210526315,No,0.0,7.0,5.0,2.0,6.0,0.0
Opel Astra,Station wagon,26790,Unknown,4690,147.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1393.0,front,Benzine,Euro 6,4.0,6.0,4.62328897338403,Yes,0.0,20.0,5.0,3.0,16.0,1.0
Opel Astra,Station wagon,26780,VAT deductible,5530,110.0,Demonstration,1.0,No,Uni/basic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.8,Yes,0.0,20.0,7.0,5.0,16.0,1.0
Opel Astra,Sedans,26590,VAT deductible,6000,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.4,Yes,0.0,20.0,6.0,1.0,18.0,0.0
Opel Astra,Station wagon,26580,VAT deductible,50,110.0,New,0.0,No,Uni/basic,5.0,5.0,Automatic,1399.0,1350.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.4,No,0.0,20.0,6.0,5.0,15.0,0.0
Opel Astra,Station wagon,26540,VAT deductible,10,110.0,Pre-registered,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.0,Yes,0.0,21.0,6.0,5.0,18.0,0.0
Opel Astra,Station wagon,26490,VAT deductible,10,110.0,Pre-registered,1.0,No,Metallic,4.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.1,Yes,0.0,10.0,1.0,3.0,13.0,0.0
Opel Astra,Sedans,26490,VAT deductible,1500,112.0,Used,1.0,No,Uni/basic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6,4.0,6.0,4.861184210526315,No,0.0,6.0,5.0,2.0,7.0,0.0
Opel Astra,Station wagon,26490,VAT deductible,352,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1288.0,front,Benzine,Euro 6d-TEMP,1.0,6.0,5.8,No,0.0,19.0,5.0,4.0,13.0,0.0
Opel Astra,Station wagon,26490,Unknown,6000,112.0,Used,1.0,No,Uni/basic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6,4.0,6.0,4.62328897338403,No,0.0,15.0,5.0,2.0,14.0,0.0
Opel Astra,Station wagon,26441,VAT deductible,301,110.0,Demonstration,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.8,Yes,0.0,22.0,7.0,3.0,19.0,1.0
Opel Astra,Sedans,26290,Unknown,150,112.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6,4.0,6.0,4.861184210526315,No,0.0,12.0,3.0,1.0,11.0,0.0
Opel Astra,Sedans,26195,VAT deductible,15,110.0,New,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.7,No,0.0,18.0,5.0,2.0,14.0,0.0
Opel Astra,Station wagon,25990,VAT deductible,300,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1350.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.8,No,0.0,19.0,4.0,3.0,14.0,0.0
Opel Astra,Station wagon,25990,VAT deductible,2962,110.0,Used,1.0,No,Uni/basic,4.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6,4.0,6.0,5.4,No,0.0,24.0,6.0,5.0,19.0,1.0
Opel Astra,Station wagon,26441,VAT deductible,301,110.0,Demonstration,1.0,warranty,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.8,No,0.0,25.0,7.0,3.0,19.0,0.0
Opel Astra,Station wagon,26341,VAT deductible,301,110.0,Demonstration,1.0,warranty,Metallic,5.0,5.0,Automatic,1398.0,1393.0,front,Other,Euro 6d-TEMP,4.0,6.0,5.8,No,0.0,24.0,7.0,5.0,19.0,0.0
Opel Astra,Compact,26899,VAT deductible,100,110.0,Pre-registered,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.6,No,0.0,20.0,6.0,4.0,18.0,0.0
Opel Astra,Station wagon,25950,VAT deductible,10,147.0,New,1.0,warranty,Metallic,4.0,5.0,Automatic,1600.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.5,No,0.0,23.0,6.0,7.0,19.0,1.0
Opel Astra,Station wagon,25999,Unknown,4000,112.0,Used,1.0,No,Uni/basic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6,4.0,6.0,4.62328897338403,No,0.0,6.0,5.0,2.0,6.0,0.0
Opel Astra,Sedans,25990,VAT deductible,2500,110.0,Pre-registered,1.0,No,Metallic,4.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.1,No,0.0,24.0,7.0,4.0,22.0,1.0
Opel Astra,Sedans,25990,VAT deductible,12,110.0,Pre-registered,1.0,No,Metallic,4.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.1,No,0.0,21.0,6.0,4.0,12.0,0.0
Opel Astra,Station wagon,25900,VAT deductible,11100,110.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1208.0,front,Benzine,Euro 6,4.0,6.0,5.9,No,0.0,13.0,3.0,1.0,9.0,0.0
Opel Astra,Station wagon,25940,VAT deductible,0,110.0,New,0.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.6,Yes,0.0,18.0,7.0,4.0,14.0,0.0
Opel Astra,Sedans,25990,VAT deductible,12,110.0,Pre-registered,1.0,No,Metallic,4.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.1,No,0.0,21.0,6.0,4.0,12.0,0.0
Opel Astra,Station wagon,25980,VAT deductible,3000,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1393.0,front,Benzine,Euro 6d,4.0,6.0,6.0,Yes,0.0,21.0,5.0,4.0,19.0,1.0
Opel Astra,Station wagon,25899,VAT deductible,4899,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1350.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.6,No,0.0,20.0,6.0,4.0,17.0,1.0
Opel Astra,Station wagon,25850,VAT deductible,7782,110.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1398.0,1250.0,front,Benzine,Euro 6,4.0,6.0,5.7,No,0.0,22.0,3.0,3.0,15.0,1.0
Opel Astra,Station wagon,25850,VAT deductible,10924,110.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1398.0,1250.0,front,Benzine,Euro 6,4.0,6.0,5.7,No,0.0,21.0,2.0,3.0,15.0,1.0
Opel Astra,Station wagon,25750,VAT deductible,6200,110.0,Demonstration,1.0,No,Uni/basic,5.0,5.0,Automatic,1398.0,1393.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,5.7,No,0.0,20.0,5.0,5.0,19.0,0.0
Opel Astra,Sedans,25740,VAT deductible,0,100.0,New,0.0,No,Metallic,5.0,5.0,Automatic,1598.0,1308.0,front,Diesel,Euro 6,4.0,6.0,4.861184210526315,No,0.0,11.0,1.0,1.0,13.0,0.0
Opel Astra,Sedans,25700,VAT deductible,1000,110.0,Demonstration,1.0,No,Metallic,5.0,5.0,Automatic,1399.0,1308.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.1,Yes,0.0,19.0,3.0,2.0,15.0,1.0
Opel Astra,Station wagon,25575,VAT deductible,0,147.0,New,0.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1425.0,front,Other,Euro 6d-TEMP,4.0,6.0,6.7,Yes,0.0,12.0,5.0,2.0,14.0,1.0
Opel Astra,Station wagon,25575,VAT deductible,0,100.0,New,0.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1456.0,front,Diesel,Euro 6d-TEMP,4.0,6.0,5.1,Yes,0.0,12.0,5.0,2.0,14.0,1.0
